,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
965,a boy is not concentrating on a generator,a boy is not concentrating on a machine,neutral,generator,machine,36,"a boy is concentrating on a generator, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
966,a boy is not concentrating on a machine,a boy is not concentrating on a laptop,entailment,machine,laptop,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a laptop, not talking to anyone.",neutral
967,a boy is not concentrating on a laptop,a boy is not concentrating on a machine,neutral,laptop,machine,36,"a boy is concentrating on a laptop, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
968,a boy is not concentrating on a machine,a boy is not concentrating on an engine,entailment,machine,engine,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a engine, not talking to anyone.",neutral
969,a boy is not concentrating on an engine,a boy is not concentrating on a machine,neutral,engine,machine,36,"a boy is concentrating on a engine, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
970,a boy is not concentrating on a machine,a boy is not concentrating on an excavator,entailment,machine,excavator,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a excavator, not talking to anyone.",neutral
971,a boy is not concentrating on an excavator,a boy is not concentrating on a machine,neutral,excavator,machine,36,"a boy is concentrating on a excavator, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
972,a boy is not concentrating on a machine,a boy is not concentrating on a motor,entailment,machine,motor,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a motor, not talking to anyone.",neutral
973,a boy is not concentrating on a motor,a boy is not concentrating on a machine,neutral,motor,machine,36,"a boy is concentrating on a motor, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
974,a boy is not concentrating on a machine,a boy is not concentrating on a treadmill,entailment,machine,treadmill,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a treadmill, not talking to anyone.",neutral
975,a boy is not concentrating on a treadmill,a boy is not concentrating on a machine,neutral,treadmill,machine,36,"a boy is concentrating on a treadmill, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
976,a boy is not concentrating on a machine,a boy is not concentrating on a PC,entailment,machine,pc,36,"a boy is concentrating on a machine, not talking to anyone.","a boy is concentrating on a pc, not talking to anyone.",neutral
977,a boy is not concentrating on a PC,a boy is not concentrating on a machine,neutral,pc,machine,36,"a boy is concentrating on a pc, not talking to anyone.","a boy is concentrating on a machine, not talking to anyone.",entailment
978,The diver has not seen any fish on his dive.,The diver has not seen any creatures on his dive.,neutral,fish,creatures,37,"The diver has seen some fish on his dive, but not enough to be an expert.","The diver has seen some creatures on his dive, but not enough to be an expert.",entailment
979,The diver has not seen any creatures on his dive.,The diver has not seen any fish on his dive.,entailment,creatures,fish,37,"The diver has seen some creatures on his dive, but not enough to be an expert.","The diver has seen some fish on his dive, but not enough to be an expert.",neutral
980,The diver has not seen any fish on his dive.,The diver has not seen any goldfish on his dive.,entailment,fish,goldfish,37,"The diver has seen some fish on his dive, but not enough to be an expert.","The diver has seen some goldfish on his dive, but not enough to be an expert.",neutral
981,The diver has not seen any goldfish on his dive.,The diver has not seen any fish on his dive.,neutral,goldfish,fish,37,"The diver has seen some goldfish on his dive, but not enough to be an expert.","The diver has seen some fish on his dive, but not enough to be an expert.",entailment
982,The diver has not seen any fish on his dive.,The diver has not seen any catfish on his dive.,entailment,fish,catfish,37,"The diver has seen some fish on his dive, but not enough to be an expert.","The diver has seen some catfish on his dive, but not enough to be an expert.",neutral
983,The diver has not seen any catfish on his dive.,The diver has not seen any fish on his dive.,neutral,catfish,fish,37,"The diver has seen some catfish on his dive, but not enough to be an expert.","The diver has seen some fish on his dive, but not enough to be an expert.",entailment
984,The diver has not seen any fish on his dive.,The diver has not seen any trout on his dive.,entailment,fish,trout,37,"The diver has seen some fish on his dive, but not enough to be an expert.","The diver has seen some trout on his dive, but not enough to be an expert.",neutral
985,The diver has not seen any trout on his dive.,The diver has not seen any fish on his dive.,neutral,trout,fish,37,"The diver has seen some trout on his dive, but not enough to be an expert.","The diver has seen some fish on his dive, but not enough to be an expert.",entailment
986,The diver has not seen any fish on his dive.,The diver has not seen any salmon on his dive.,entailment,fish,salmon,37,"The diver has seen some fish on his dive, but not enough to be an expert.","The diver has seen some salmon on his dive, but not enough to be an expert.",neutral
987,The diver has not seen any salmon on his dive.,The diver has not seen any fish on his dive.,neutral,salmon,fish,37,"The diver has seen some salmon on his dive, but not enough to be an expert.","The diver has seen some fish on his dive, but not enough to be an expert.",entailment
988,The diver has not seen any fish on his dive.,The diver has not seen any tuna on his dive.,entailment,fish,tuna,37,"The diver has seen some fish on his dive, but not enough to be an expert.","The diver has seen some tuna on his dive, but not enough to be an expert.",neutral
989,The diver has not seen any tuna on his dive.,The diver has not seen any fish on his dive.,neutral,tuna,fish,37,"The diver has seen some tuna on his dive, but not enough to be an expert.","The diver has seen some fish on his dive, but not enough to be an expert.",entailment
