,sentence1,sentence2,gold_label,sentence1_lex,sentence2_lex,group_index,sentence1_edited,sentence2_edited,gold_label_edited
926,There is not a boat nearby.,There is not a motorboat nearby.,entailment,boat,motorboat,35,There is a boat nearby,There is a motorboat nearby,neutral
927,There is not a motorboat nearby.,There is not a boat nearby.,neutral,motorboat,boat,35,There is a motorboat nearby,There is a boat nearby,entailment
928,There is not a boat nearby.,There is not a ferry nearby.,entailment,boat,ferry,35,There is a boat nearby,There is a ferry nearby,neutral
929,There is not a ferry nearby.,There is not a boat nearby.,neutral,ferry,boat,35,There is a ferry nearby,There is a boat nearby,entailment
930,There is not a boat nearby.,There is not a gondola nearby.,entailment,boat,gondola,35,There is a boat nearby,There is a gondola nearby,neutral
931,There is not a gondola nearby.,There is not a boat nearby.,neutral,gondola,boat,35,There is a gondola nearby,There is a boat nearby,entailment
932,There is not a boat nearby.,There is not a kayak nearby.,entailment,boat,kayak,35,There is a boat nearby,There is a kayak nearby,neutral
933,There is not a kayak nearby.,There is not a boat nearby.,neutral,kayak,boat,35,There is a kayak nearby,There is a boat nearby,entailment
934,There is not a boat nearby.,There is not a barge nearby.,entailment,boat,barge,35,There is a boat nearby,There is a barge nearby,neutral
935,There is not a barge nearby.,There is not a boat nearby.,neutral,barge,boat,35,There is a barge nearby,There is a boat nearby,entailment
936,There is not a boat nearby.,There is not a speedboat nearby.,entailment,boat,speedboat,35,There is a boat nearby,There is a speedboat nearby,neutral
937,There is not a speedboat nearby.,There is not a boat nearby.,neutral,speedboat,boat,35,There is a speedboat nearby,There is a boat nearby,entailment
938,There is not a boat nearby.,There is not a tugboat nearby.,entailment,boat,tugboat,35,There is a boat nearby,There is a tugboat nearby,neutral
939,There is not a tugboat nearby.,There is not a boat nearby.,neutral,tugboat,boat,35,There is a tugboat nearby,There is a boat nearby,entailment
940,There is not a boat nearby.,There is not a lifeboat nearby.,entailment,boat,lifeboat,35,There is a boat nearby,There is a lifeboat nearby,neutral
941,There is not a lifeboat nearby.,There is not a boat nearby.,neutral,lifeboat,boat,35,There is a lifeboat nearby,There is a boat nearby,entailment
942,There is not a boat nearby.,There is not a houseboat nearby.,entailment,boat,houseboat,35,There is a boat nearby,There is a houseboat nearby,neutral
943,There is not a houseboat nearby.,There is not a boat nearby.,neutral,houseboat,boat,35,There is a houseboat nearby,There is a boat nearby,entailment
944,There is not a boat nearby.,There is not a canoe nearby.,entailment,boat,canoe,35,There is a boat nearby,There is a canoe nearby,neutral
945,There is not a canoe nearby.,There is not a boat nearby.,neutral,canoe,boat,35,There is a canoe nearby,There is a boat nearby,entailment
946,a boy is not concentrating on a machine,a boy is not concentrating on a trimmer,entailment,machine,trimmer,36,a boy is concentrating on a machine,a boy is concentrating on a trimmer,neutral
947,a boy is not concentrating on a trimmer,a boy is not concentrating on a machine,neutral,trimmer,machine,36,a boy is concentrating on a trimmer,a boy is concentrating on a machine,entailment
948,a boy is not concentrating on a machine,a boy is not concentrating on a calculator,entailment,machine,calculator,36,a boy is concentrating on a machine,a boy is concentrating on a calculator,neutral
949,a boy is not concentrating on a calculator,a boy is not concentrating on a machine,neutral,calculator,machine,36,a boy is concentrating on a calculator,a boy is concentrating on a machine,entailment
950,a boy is not concentrating on a machine,a boy is not concentrating on an ATM,entailment,machine,atm,36,a boy is concentrating on a machine,a boy is concentrating on a atm,neutral
951,a boy is not concentrating on an ATM,a boy is not concentrating on a machine,neutral,atm,machine,36,a boy is concentrating on a atm,a boy is concentrating on a machine,entailment
952,a boy is not concentrating on a machine,a boy is not concentrating on a computer,entailment,machine,computer,36,a boy is concentrating on a machine,a boy is concentrating on a computer,neutral
953,a boy is not concentrating on a computer,a boy is not concentrating on a machine,neutral,computer,machine,36,a boy is concentrating on a computer,a boy is concentrating on a machine,entailment
954,a boy is not concentrating on a machine,a boy is not concentrating on a jukebox,entailment,machine,jukebox,36,a boy is concentrating on a machine,a boy is concentrating on a jukebox,neutral
955,a boy is not concentrating on a jukebox,a boy is not concentrating on a machine,neutral,jukebox,machine,36,a boy is concentrating on a jukebox,a boy is concentrating on a machine,entailment
956,a boy is not concentrating on a machine,a boy is not concentrating on a typewriter,entailment,machine,typewriter,36,a boy is concentrating on a machine,a boy is concentrating on a typewriter,neutral
957,a boy is not concentrating on a typewriter,a boy is not concentrating on a machine,neutral,typewriter,machine,36,a boy is concentrating on a typewriter,a boy is concentrating on a machine,entailment
958,a boy is not concentrating on a machine,a boy is not concentrating on a turbine,entailment,machine,turbine,36,a boy is concentrating on a machine,a boy is concentrating on a turbine,neutral
959,a boy is not concentrating on a turbine,a boy is not concentrating on a machine,neutral,turbine,machine,36,a boy is concentrating on a turbine,a boy is concentrating on a machine,entailment
960,a boy is not concentrating on a machine,a boy is not concentrating on a printer,entailment,machine,printer,36,a boy is concentrating on a machine,a boy is concentrating on a printer,neutral
961,a boy is not concentrating on a printer,a boy is not concentrating on a machine,neutral,printer,machine,36,a boy is concentrating on a printer,a boy is concentrating on a machine,entailment
962,a boy is not concentrating on a machine,a boy is not concentrating on a combine,entailment,machine,combine,36,a boy is concentrating on a machine,a boy is concentrating on a combine,neutral
963,a boy is not concentrating on a combine,a boy is not concentrating on a machine,neutral,combine,machine,36,a boy is concentrating on a combine,a boy is concentrating on a machine,entailment
964,a boy is not concentrating on a machine,a boy is not concentrating on a generator,entailment,machine,generator,36,a boy is concentrating on a machine,a boy is concentrating on a generator,neutral
965,a boy is not concentrating on a generator,a boy is not concentrating on a machine,neutral,generator,machine,36,a boy is concentrating on a generator,a boy is concentrating on a machine,entailment
966,a boy is not concentrating on a machine,a boy is not concentrating on a laptop,entailment,machine,laptop,36,a boy is concentrating on a machine,a boy is concentrating on a laptop,neutral
967,a boy is not concentrating on a laptop,a boy is not concentrating on a machine,neutral,laptop,machine,36,a boy is concentrating on a laptop,a boy is concentrating on a machine,entailment
968,a boy is not concentrating on a machine,a boy is not concentrating on an engine,entailment,machine,engine,36,a boy is concentrating on a machine,a boy is concentrating on a engine,neutral
969,a boy is not concentrating on an engine,a boy is not concentrating on a machine,neutral,engine,machine,36,a boy is concentrating on a engine,a boy is concentrating on a machine,entailment
970,a boy is not concentrating on a machine,a boy is not concentrating on an excavator,entailment,machine,excavator,36,a boy is concentrating on a machine,a boy is concentrating on a excavator,neutral
971,a boy is not concentrating on an excavator,a boy is not concentrating on a machine,neutral,excavator,machine,36,a boy is concentrating on a excavator,a boy is concentrating on a machine,entailment
972,a boy is not concentrating on a machine,a boy is not concentrating on a motor,entailment,machine,motor,36,a boy is concentrating on a machine,a boy is concentrating on a motor,neutral
973,a boy is not concentrating on a motor,a boy is not concentrating on a machine,neutral,motor,machine,36,a boy is concentrating on a motor,a boy is concentrating on a machine,entailment
974,a boy is not concentrating on a machine,a boy is not concentrating on a treadmill,entailment,machine,treadmill,36,a boy is concentrating on a machine,a boy is concentrating on a treadmill,neutral
